"ID","Business_Sourced"
"FIN1009609",0.539566659569298
"FIN1009610",0.356400041237568
"FIN1009611",0.370623696757788
"FIN1009612",0.282888473231333
"FIN1009613",0.347720885547201
"FIN1009614",0.436668650793651
"FIN1009615",0.506833333333333
"FIN1009616",0.426153846153846
"FIN1009617",0.27214246031746
"FIN1009618",0.388609523809524
"FIN1009619",0.169443403818404
"FIN1009620",0.264785714285714
"FIN1009621",0.24736427776522
"FIN1009622",0.378465859165697
"FIN1009623",0.613833333333333
"FIN1009624",0.430083333333333
"FIN1009625",0.361267106760634
"FIN1009626",0.413893288399859
"FIN1009627",0.354487179487179
"FIN1009628",0.497155509805671
"FIN1009629",0.41228836996337
"FIN1009630",0.381568198736747
"FIN1009631",0.481390909090909
"FIN1009632",0.486441588224764
"FIN1009633",0.421777284396635
"FIN1009634",0.430424384175284
"FIN1009635",0.436614102564103
"FIN1009636",0.398819292200298
"FIN1009637",0.389435562932066
"FIN1009638",0.416321407541291
"FIN1009639",0.414717108945436
"FIN1009640",0.541064089441632
"FIN1009641",0.262892773600668
"FIN1009642",0.338916666666667
"FIN1009643",0.432346392496392
"FIN1009644",0.396783333333333
"FIN1009645",0.403781640833347
"FIN1009646",0.164484848484848
"FIN1009647",0.439363636363636
"FIN1009648",0.515095238095238
"FIN1009649",0.43648040294853
"FIN1009650",0.367391905459502
"FIN1009651",0.409307490110249
"FIN1009652",0.356166666666667
"FIN1009653",0.309166666666667
"FIN1009654",0.40334537746007
"FIN1009655",0.300168253968254
"FIN1009656",0.544554601798922
"FIN1009657",0.392948437735232
"FIN1009658",0.440826470469012
"FIN1009659",0.498771185252367
"FIN1009660",0.393391134090677
"FIN1009661",0.29575
"FIN1009662",0.397065121107579
"FIN1009663",0.305923886362749
"FIN1009664",0.417718419148408
"FIN1009665",0.413230909073815
"FIN1009666",0.419545296949552
"FIN1009667",0.418698096694778
"FIN1009668",0.412949900717118
"FIN1009669",0.422524103512766
"FIN1009670",0.303841349802332
"FIN1009671",0.233645765115262
"FIN1009672",0.338136064441837
"FIN1009673",0.326636363636364
"FIN1009674",0.465638244226369
"FIN1009675",0.0777469326834749
"FIN1009676",0.363369823007053
"FIN1009677",0.793582565431984
"FIN1009678",0.417136275583103
"FIN1009679",0.297813918572847
"FIN1009680",0.335143176241102
"FIN1009681",0.338973765432099
"FIN1009682",0.391877639778702
"FIN1009683",0.122741758241758
"FIN1009684",0.341261868686869
"FIN1009685",0.281363553113553
"FIN1009686",0.361302777777778
"FIN1009687",0.334878939728299
"FIN1009688",0.446461501077414
"FIN1009689",0.405977275407413
"FIN1009690",0.36213062340583
"FIN1009691",0.269356647927236
"FIN1009692",0.575392633930078
"FIN1009693",0.250649122807018
"FIN1009694",0.374416666666667
"FIN1009695",0.452118181818182
"FIN1009696",0.0771525075988096
"FIN1009697",0.0579999999999999
"FIN1009698",0.46844358974359
"FIN1009699",0.247166666666667
"FIN1009700",0.419158477748478
"FIN1009701",0.272459792984793
"FIN1009702",0.217360300773579
"FIN1009703",0.55685
"FIN1009704",0.345972168117143
"FIN1009705",0.438916666666667
"FIN1009706",0.277886917108485
"FIN1009707",0.287619047619048
"FIN1009708",0.363166666666667
"FIN1009709",0.357983333333333
"FIN1009710",0.221846544222509
"FIN1009711",0.529433333333333
"FIN1009712",0.12992816091954
"FIN1009713",0.290387112678727
"FIN1009714",0.420754166666667
"FIN1009715",0.356105472533555
"FIN1009716",0.304867573345128
"FIN1009717",0.353683256528418
"FIN1009718",0.373920029954004
"FIN1009719",0.333216666666667
"FIN1009720",0.397338465317738
"FIN1009721",0.379721842455083
"FIN1009722",0.406715710342617
"FIN1009723",0.260683333333333
"FIN1009724",0.3245
"FIN1009725",0.517133333333333
"FIN1009726",0.235232438541403
"FIN1009727",0.372158009482185
"FIN1009728",0.414334955141477
"FIN1009729",0.364024603674773
"FIN1009730",0.19575
"FIN1009731",0.357166666666667
"FIN1009732",0.354574561403509
"FIN1009733",0.443388007804352
"FIN1009734",0.400789844773051
"FIN1009735",0.38150643263915
"FIN1009736",0.421743855694464
"FIN1009737",0.351912092580365
"FIN1009738",0.346816666666667
"FIN1009739",0.38150643263915
"FIN1009740",0.340833515332094
"FIN1009741",0.423733333333333
"FIN1009742",0.546708333333333
"FIN1009743",0.456316666666667
"FIN1009744",0.414833333333333
"FIN1009745",0.246333333333333
"FIN1009746",0.340042482386198
"FIN1009747",0.394676198997736
"FIN1009748",0.228033333333333
"FIN1009749",0.334366359439738
"FIN1009750",0.292195238095238
"FIN1009751",0.367059959349594
"FIN1009752",0.293815560386727
"FIN1009753",0.351920434166081
"FIN1009754",0.427906550552217
"FIN1009755",0.444230567192614
"FIN1009756",0.287041666666667
"FIN1009757",0.42264649122807
"FIN1009758",0.386269237413753
"FIN1009759",0.38913126502235
"FIN1009760",0.448970576612995
"FIN1009761",0.378125
"FIN1009762",0.367575313958666
"FIN1009763",0.382918568393489
"FIN1009764",0.411499007413024
"FIN1009765",0.338656891185324
"FIN1009766",0.323368203241999
"FIN1009767",0.296325351607887
"FIN1009768",0.326333333333333
"FIN1009769",0.392594334650856
"FIN1009770",0.356569803072744
"FIN1009771",0.390219122727759
"FIN1009772",0.315408333333333
"FIN1009773",0.387582403327692
"FIN1009774",0.427146048463538
"FIN1009775",0.364369823007053
"FIN1009776",0.411237478458989
"FIN1009777",0.414943599053984
"FIN1009778",0.419832839952191
"FIN1009779",0.39466042864277
"FIN1009780",0.408536684808195
"FIN1009781",0.387612941188343
"FIN1009782",0.413230909073815
"FIN1009783",0.363049930193472
"FIN1009784",0.410653840685699
"FIN1009785",0.418758326205153
"FIN1009786",0.411366434313261
"FIN1009787",0.31912122642702
"FIN1009788",0.446836798501061
"FIN1009789",0.30875
"FIN1009790",0.272772439593868
"FIN1009791",0.24399358974359
"FIN1009792",0.440966666666667
"FIN1009793",0.276105599472991
"FIN1009794",0.410777514600491
"FIN1009795",0.331592261904762
"FIN1009796",0.352492362811955
"FIN1009797",0.539364102564102
"FIN1009798",0.395922222222222
"FIN1009799",0.420575
"FIN1009800",0.386187228325575
"FIN1009801",0.301445512820513
"FIN1009802",0.243274747474748
"FIN1009803",0.398398332999169
"FIN1009804",0.39262974118231
"FIN1009805",0.0959935966454762
"FIN1009806",0.200287526082522
"FIN1009807",0.352344062285927
"FIN1009808",0.403877428126967
"FIN1009809",0.34235406162465
"FIN1009810",0.390569302624088
"FIN1009811",0.0415434782608694
"FIN1009812",0.327572013784636
"FIN1009813",0.501797466500535
"FIN1009814",0.121755535554883
"FIN1009815",0.0439999999999998
"FIN1009816",0.0779050461498146
"FIN1009817",0.0756999999999999
"FIN1009818",0.522625345628039
"FIN1009819",0.416834529241094
"FIN1009820",0.330178659330865
"FIN1009821",0.421372242396249
"FIN1009822",0.42318954248366
"FIN1009823",0.347646796871156
"FIN1009824",0.403016122855453
"FIN1009825",0.34425
"FIN1009826",0.345924358974359
"FIN1009827",0.206833333333333
"FIN1009828",0.256333333333333
"FIN1009829",0.33004174916542
"FIN1009830",0.3795139589169
"FIN1009831",0.362222916729523
"FIN1009832",0.376059523809524
"FIN1009833",0.44225
"FIN1009834",0.40666762806176
"FIN1009835",0.314666666666667
"FIN1009836",0.279799796421484
"FIN1009837",0.325289783281734
"FIN1009838",0.273611434179855
"FIN1009839",0.591582496618058
"FIN1009840",0.279556613756614
"FIN1009841",0.56935
"FIN1009842",0.315155161461368
"FIN1009843",0.427100614060506
"FIN1009844",0.380436692602967
"FIN1009845",0.385606773637865
"FIN1009846",0.365846345811052
"FIN1009847",0.334144444444444
"FIN1009848",0.303113446567587
"FIN1009849",0.434521357360262
"FIN1009850",0.374924590859242
"FIN1009851",0.418583333333333
"FIN1009852",0.52656284794775
"FIN1009853",0.534390906828461
"FIN1009854",0.293455348720395
"FIN1009855",0.394911984971483
"FIN1009856",0.451288961038961
"FIN1009857",0.207352453102453
"FIN1009858",0.413615254512929
"FIN1009859",0.246440476190476
"FIN1009860",0.255204594017094
"FIN1009861",0.47255591929957
"FIN1009862",0.414411353486243
"FIN1009863",0.386269237413753
"FIN1009864",0.433498484848485
"FIN1009865",0.331064279897099
"FIN1009866",0.333673968188674
"FIN1009867",0.340032657674781
"FIN1009868",0.269302209089913
"FIN1009869",0.147433333333333
"FIN1009870",0.179770987654321
"FIN1009871",0.420442857142857
"FIN1009872",0.361369823007053
"FIN1009873",0.326033333333333
"FIN1009874",0.299688492063492
"FIN1009875",0.457946854680928
"FIN1009876",0.339872943722944
"FIN1009877",0.45553929264106
"FIN1009878",0.4859
"FIN1009879",0.445237878787879
"FIN1009880",0.410643505173182
"FIN1009881",0.279657791466666
"FIN1009882",0.428154524862669
"FIN1009883",0.376716666666667
"FIN1009884",0.421778595031634
"FIN1009885",0.0681666666666666
"FIN1009886",0.294666666666667
"FIN1009887",0.392390244550771
"FIN1009888",0.36375
"FIN1009889",0.341770459854423
"FIN1009890",0.428531194014454
"FIN1009891",0.292866666666667
"FIN1009892",0.300716666666667
"FIN1009893",0.350765799323205
"FIN1009894",0.423018689254216
"FIN1009895",0.403657291418294
"FIN1009896",0.431813492063492
"FIN1009897",0.329272528440801
"FIN1009898",0.447769812103848
"FIN1009899",0.550943873496057
"FIN1009900",0.250990214857606
"FIN1009901",0.354949421988144
"FIN1009902",0.32545
"FIN1009903",0.448441281512605
"FIN1009904",0.433223605028332
"FIN1009905",0.546369257334077
"FIN1009906",0.37113178454872
"FIN1009907",0.441151515151515
"FIN1009908",0.398149502855499
"FIN1009909",0.229783333333333
"FIN1009910",0.402333333333333
"FIN1009911",0.304912936861485
"FIN1009912",0.341924649259291
"FIN1009913",0.384057284369591
"FIN1009914",0.397560352254918
"FIN1009915",0.515413227458302
"FIN1009916",0.297833333333333
"FIN1009917",0.241039767518329
"FIN1009918",0.426687179487179
"FIN1009919",0.296508333333333
"FIN1009920",0.277977675705937
"FIN1009921",0.505770408163265
"FIN1009922",0.39602850403269
"FIN1009923",0.332728703703704
"FIN1009924",0.447065131076354
"FIN1009925",0.312739824561404
"FIN1009926",0.483083333333333
"FIN1009927",0.398476190476191
"FIN1009928",0.486117128174443
"FIN1009929",0.348463708993291
"FIN1009930",0.441931818181818
"FIN1009931",0.42175
"FIN1009932",0.198305151425098
"FIN1009933",0.378290293040293
"FIN1009934",0.316478787878788
"FIN1009935",0.366024856111831
"FIN1009936",0.531210420750113
"FIN1009937",0.250321046401004
"FIN1009938",0.389857342657343
"FIN1009939",0.392823076923077
"FIN1009940",0.568
"FIN1009941",0.384924640712847
"FIN1009942",0.227944588744589
"FIN1009943",0.409130925145586
"FIN1009944",0.277757142857143
"FIN1009945",0.40092963489195
"FIN1009946",0.295333333333333
"FIN1009947",0.420750641025641
"FIN1009948",0.440205555555556
"FIN1009949",0.394927974452332
"FIN1009950",0.266845238095238
"FIN1009951",0.428491424548018
"FIN1009952",0.513393876193036
"FIN1009953",0.39076305433004
"FIN1009954",0.40722619047619
"FIN1009955",0.37985740032206
"FIN1009956",0.583018764948015
"FIN1009957",0.0286666666666664
"FIN1009958",0.495596072104227
"FIN1009959",0.0878613839643665
"FIN1009960",0.332100233668955
"FIN1009961",0.470609523809524
"FIN1009962",0.431702117839875
"FIN1009963",0.386999572356587
"FIN1009964",0.415875
"FIN1009965",0.373643434356618
"FIN1009966",0.428411065799143
"FIN1009967",0.214
"FIN1009968",0.294383045789739
"FIN1009969",0.411677380952381
"FIN1009970",0.382509452877474
"FIN1009971",0.336069657987874
"FIN1009972",0.240005573127742
"FIN1009973",0.421904487179487
"FIN1009974",0.249255952380952
"FIN1009975",0.0608583333333332
"FIN1009976",0.340002054154995
"FIN1009977",0.38369097333272
"FIN1009978",0.306202614379085
"FIN1009979",0.333948778396266
"FIN1009980",0.422699217217218
"FIN1009981",0.327199119405774
"FIN1009982",0.381675144080663
"FIN1009983",0.304318564859967
"FIN1009984",0.37668205186671
"FIN1009985",0.327200540834914
"FIN1009986",0.416235485347985
"FIN1009987",0.394818002132137
"FIN1009988",0.421644810383885
"FIN1009989",0.293304586577679
"FIN1009990",0.329251945046242
"FIN1009991",0.348833333333333
"FIN1009992",0.330753749681691
"FIN1009993",0.267689393939394
"FIN1009994",0.406980287524366
"FIN1009995",0.363117562208188
"FIN1009996",0.507471191018095
"FIN1009997",0.409349846523263
"FIN1009998",0.379129285535748
"FIN1009999",0.346154761904762
"FIN1010000",0.312484124862066
"FIN1010001",0.282969475323376
"FIN1010002",0.46225670776731
"FIN1010003",0.42
"FIN1010004",0.313116666666667
"FIN1010005",0.374298484848485
"FIN1010006",0.261989682539683
"FIN1010007",0.0342499999999998
"FIN1010008",0.161010183792815
"FIN1010009",0.2381
"FIN1010010",0.349588866644449
"FIN1010011",0.385516666666667
"FIN1010012",0.289158839737037
"FIN1010013",0.318930555555556
"FIN1010014",0.380633333333333
"FIN1010015",0.488582275734934
"FIN1010016",0.394948148148148
"FIN1010017",0.299732444258836
"FIN1010018",0.287427636089401
"FIN1010019",0.407938916945721
"FIN1010020",0.413967751179078
"FIN1010021",0.410383289957224
"FIN1010022",0.457006408003483
"FIN1010023",0.395635097939883
"FIN1010024",0.389292499032133
"FIN1010025",0.424659417447495
"FIN1010026",0.409237478458989
"FIN1010027",0.34468661971831
"FIN1010028",0.4365
"FIN1010029",0.441280671653597
"FIN1010030",0.408175
"FIN1010031",0.42445
"FIN1010032",0.301968680477609
"FIN1010033",0.2768348565717
"FIN1010034",0.277574634236731
"FIN1010035",0.326416666666667
"FIN1010036",0.420312247751267
"FIN1010037",0.384077334160997
"FIN1010038",0.0700432002395022
"FIN1010039",0.499058333333333
"FIN1010040",0.19291202784144
"FIN1010041",0.297544954235333
"FIN1010042",0.410083333333333
"FIN1010043",0.351059523809524
"FIN1010044",0.38236220189845
"FIN1010045",0.292366666666667
"FIN1010046",0.460416666666667
"FIN1010047",0.325333333333333
"FIN1010048",0.412418120944669
"FIN1010049",0.442720261240348
"FIN1010050",0.368492882168541
"FIN1010051",0.432867898359946
"FIN1010052",0.127338511135329
"FIN1010053",0.374594411822003
"FIN1010054",0.401415676065391
"FIN1010055",0.375312015365026
"FIN1010056",0.216443773493773
"FIN1010057",0.298761666666667
"FIN1010058",0.432835435083301
"FIN1010059",0.409548574406453
"FIN1010060",0.390361639425176
"FIN1010061",0.350810664671544
"FIN1010062",0.396252631578947
"FIN1010063",0.374856870914642
"FIN1010064",0.274602564102564
"FIN1010065",0.380674424037696
"FIN1010066",0.362461660120063
"FIN1010067",0.422844409738563
"FIN1010068",0.304183588511162
"FIN1010069",0.316796942129348
"FIN1010070",0.465047574842905
"FIN1010071",0.443207568469186
"FIN1010072",0.353566769476551
"FIN1010073",0.438149639810195
"FIN1010074",0.562832124493154
"FIN1010075",0.483902105945017
"FIN1010076",0.211095462557148
"FIN1010077",0.26573893030806
"FIN1010078",0.288755499641842
"FIN1010079",0.563796259483984
"FIN1010080",0.325085412914291
"FIN1010081",0.298586372829998
"FIN1010082",0.275373020419297
"FIN1010083",0.46423662153893
"FIN1010084",0.505883333333333
"FIN1010085",0.38525626502235
"FIN1010086",0.381416666666667
"FIN1010087",0.428111713572917
"FIN1010088",0.366774738308677
"FIN1010089",0.374816780709281
"FIN1010090",0.403273845041518
"FIN1010091",0.260241288313771
"FIN1010092",0.2434
"FIN1010093",0.409364193227549
"FIN1010094",0.317552380952381
"FIN1010095",0.307125067476383
"FIN1010096",0.408249608269867
"FIN1010097",0.32511383390478
"FIN1010098",0.414565099539107
"FIN1010099",0.409341177725795
"FIN1010100",0.490032662334906
"FIN1010101",0.504943793419996
"FIN1010102",0.457154773340652
"FIN1010103",0.0739999999999999
"FIN1010104",0.0699534632034631
"FIN1010105",0.354701149509584
"FIN1010106",0.104097642785305
"FIN1010107",0.33359371923234
"FIN1010108",0.0192867132867129
"FIN1010109",0.285833333333333
"FIN1010110",0.48461224026187
"FIN1010111",0.199429703194409
"FIN1010112",0.20908057733717
"FIN1010113",0.309545228276799
"FIN1010114",0.167833333333333
"FIN1010115",0.310172486075568
"FIN1010116",0.356833333333333
"FIN1010117",0.333499097039801
"FIN1010118",0.365722222222222
"FIN1010119",0.0698333333333332
"FIN1010120",0.413171818181818
"FIN1010121",0.368735512435083
"FIN1010122",0.386629695901392
"FIN1010123",0.439680067155067
"FIN1010124",0.452728802247021
"FIN1010125",0.3002
"FIN1010126",0.447089404902775
"FIN1010127",0.336333333333333
"FIN1010128",0.395833333333333
"FIN1010129",0.526362905456243
"FIN1010130",0.44505
"FIN1010131",0.417997687461432
"FIN1010132",0.627425
"FIN1010133",0.395645282384879
"FIN1010134",0.39124981510438
"FIN1010135",0.351253959062291
"FIN1010136",0.361893848632182
"FIN1010137",0.380962165204205
"FIN1010138",0.223649122807018
"FIN1010139",0.439787524960871
"FIN1010140",0.385405391150352
"FIN1010141",0.450409523809524
"FIN1010142",0.409216666666667
"FIN1010143",0.38102463587233
"FIN1010144",0.331008802894035
"FIN1010145",0.28425
"FIN1010146",0.0689999999999999
"FIN1010147",0.0693706782715918
"FIN1010148",0.441496345811052
"FIN1010149",0.278427272727273
"FIN1010150",0.362456818181818
"FIN1010151",0.407897071013319
"FIN1010152",0.391102954971612
"FIN1010153",0.322228571428571
"FIN1010154",0.384385192507821
"FIN1010155",0.44781515372004
"FIN1010156",0.354150931155127
"FIN1010157",0.148833333333333
"FIN1010158",0.4365
"FIN1010159",0.051153846153846
"FIN1010160",0.0611205128205127
"FIN1010161",0.0811666666666666
"FIN1010162",0.396294872670748
"FIN1010163",0.0414999999999998
"FIN1010164",0.414268087845815
"FIN1010165",0.45225
"FIN1010166",0.385177559303716
"FIN1010167",0.44699211847724
"FIN1010168",0.261673076923077
"FIN1010169",0.363023076923077
"FIN1010170",0.445685563507018
"FIN1010171",0.387122222222222
"FIN1010172",0.233786115657392
"FIN1010173",0.337762676100271
"FIN1010174",0.356298055050543
"FIN1010175",0.377908698092031
"FIN1010176",0.362129711238687
"FIN1010177",0.289558649952027
"FIN1010178",0.283766666666667
"FIN1010179",0.280966666666667
"FIN1010180",0.3054
"FIN1010181",0.392150076551518
"FIN1010182",0.398338465317738
"FIN1010183",0.41993321779082
"FIN1010184",0.403530129848353
"FIN1010185",0.400354607634691
"FIN1010186",0.356466666666667
"FIN1010187",0.427856168831169
"FIN1010188",0.34007471770436
"FIN1010189",0.490168338766441
"FIN1010190",0.45677944773882
"FIN1010191",0.330173809523809
"FIN1010192",0.38525626502235
"FIN1010193",0.408487052126351
"FIN1010194",0.339551217977425
"FIN1010195",0.281102719878385
"FIN1010196",0.339916666666667
"FIN1010197",0.466454545454545
"FIN1010198",0.456006038647343
"FIN1010199",0.441611474449805
"FIN1010200",0.416050109463382
"FIN1010201",0.436934523809524
"FIN1010202",0.323376615856175
"FIN1010203",0.399694252873563
"FIN1010204",0.43778777023742
"FIN1010205",0.300122438636361
"FIN1010206",0.262442307692308
"FIN1010207",0.391542084723615
"FIN1010208",0.310251900584795
"FIN1010209",0.349804245757004
"FIN1010210",0.356332538157412
"FIN1010211",0.18792131661442
"FIN1010212",0.201944890768147
"FIN1010213",0.394051181041181
"FIN1010214",0.452852230173685
"FIN1010215",0.301
"FIN1010216",0.346433333333333
"FIN1010217",0.217580952380952
"FIN1010218",0.1925
"FIN1010219",0.361233333333333
"FIN1010220",0.385639845116032
"FIN1010221",0.415202335164835
"FIN1010222",0.299190086407802
"FIN1010223",0.463581318681319
"FIN1010224",0.411136169199511
"FIN1010225",0.369130952380952
"FIN1010226",0.105777777777778
"FIN1010227",0.0619999999999999
"FIN1010228",0.113330272108843
"FIN1010229",0.277442307692308
"FIN1010230",0.0579999999999999
"FIN1010231",0.149208333333333
"FIN1010232",0.309298390486358
"FIN1010233",0.425492781892477
"FIN1010234",0.127338511135329
"FIN1010235",0.311299888089207
"FIN1010236",0.2784
"FIN1010237",0.1692
"FIN1010238",0.466162331829473
"FIN1010239",0.444563636363636
"FIN1010240",0.30311179324948
"FIN1010241",0.288515451621726
"FIN1010242",0.258063608886256
"FIN1010243",0.419103115692776
"FIN1010244",0.42060845940331
"FIN1010245",0.455538461538462
"FIN1010246",0.245383333333333
"FIN1010247",0.380317374705974
"FIN1010248",0.386687382607359
"FIN1010249",0.351166666666667
"FIN1010250",0.367460606060606
"FIN1010251",0.394302827641697
"FIN1010252",0.393793226381462
"FIN1010253",0.0329999999999998
"FIN1010254",0.497438888888889
"FIN1010255",0.372033333333333
"FIN1010256",0.451644827586207
"FIN1010257",0.393018654775177
"FIN1010258",0.294874720893142
"FIN1010259",0.291586726998492
"FIN1010260",0.344761904761905
"FIN1010261",0.407545454545455
"FIN1010262",0.22755813142038
"FIN1010263",0.377209284307844
"FIN1010264",0.40047533415533
"FIN1010265",0.291742477570738
"FIN1010266",0.427959863657375
"FIN1010267",0.2645
"FIN1010268",0.42995
"FIN1010269",0.116577612748647
"FIN1010270",0.348415504659538
"FIN1010271",0.0776666666666666
"FIN1010272",0.609883333333333
"FIN1010273",0.418231462769423
"FIN1010274",0.0976128554256621
"FIN1010275",0.375662199678504
"FIN1010276",0.0533989361702126
"FIN1010277",0.227127761766396
"FIN1010278",0.374988888888889
"FIN1010279",0.393147372200329
"FIN1010280",0.370423823859917
"FIN1010281",0.468601779605631
"FIN1010282",0.403712165138724
"FIN1010283",0.407596296296296
"FIN1010284",0.40172086603142
"FIN1010285",0.269920352610316
"FIN1010286",0.477913399349075
"FIN1010287",0.45056689422926
"FIN1010288",0.320466666666667
"FIN1010289",0.395904675381262
"FIN1010290",0.365984312866348
"FIN1010291",0.315915924426442
"FIN1010292",0.534366022808846
"FIN1010293",0.422874873737374
"FIN1010294",0.18573960081313
"FIN1010295",0.434169930621565
"FIN1010296",0.499584338469698
"FIN1010297",0.385214012328639
"FIN1010298",0.423748141592561
"FIN1010299",0.41833250076695
"FIN1010300",0.264583333333333
"FIN1010301",0.411673202486151
"FIN1010302",0.340243121840202
"FIN1010303",0.37147726359653
"FIN1010304",0.384150793650794
"FIN1010305",0.405749974546211
"FIN1010306",0.392216117216117
"FIN1010307",0.463327236030079
"FIN1010308",0.451917683765675
"FIN1010309",0.41
"FIN1010310",0.411358812365886
"FIN1010311",0.446629307600276
"FIN1010312",0.386233683988171
"FIN1010313",0.2695
"FIN1010314",0.341682005494505
"FIN1010315",0.528868434343434
"FIN1010316",0.309598039215686
"FIN1010317",0.475077777777778
"FIN1010318",0.449760777325072
"FIN1010319",0.501975757575758
"FIN1010320",0.292057466986795
"FIN1010321",0.476083333333333
"FIN1010322",0.254283333333333
"FIN1010323",0.400042676462871
"FIN1010324",0.381016666666667
"FIN1010325",0.362133333333333
"FIN1010326",0.311498502607263
"FIN1010327",0.512085195149437
"FIN1010328",0.453618984197578
"FIN1010329",0.2086
"FIN1010330",0.464533333333333
"FIN1010331",0.414704545454545
"FIN1010332",0.407528620483918
"FIN1010333",0.400749832308141
"FIN1010334",0.414430481283422
"FIN1010335",0.386231362889984
"FIN1010336",0.443899142927736
"FIN1010337",0.206630174291939
"FIN1010338",0.307450089987426
"FIN1010339",0.450163408892742
"FIN1010340",0.383670779220779
"FIN1010341",0.442397244542234
"FIN1010342",0.44630006006499
"FIN1010343",0.263683333333333
"FIN1010344",0.560596481003237
"FIN1010345",0.393309523809524
"FIN1010346",0.328207946295737
"FIN1010347",0.379936080787727
"FIN1010348",0.392216605516817
"FIN1010349",0.26380119047619
"FIN1010350",0.19320625
"FIN1010351",0.345125665922085
"FIN1010352",0.339574603174603
"FIN1010353",0.323166666666667
"FIN1010354",0.461128744395078
"FIN1010355",0.445324780720059
"FIN1010356",0.295754545454545
"FIN1010357",0.244326923076923
"FIN1010358",0.377394213957715
"FIN1010359",0.248333333333333
"FIN1010360",0.311358333333333
"FIN1010361",0.284449759088103
"FIN1010362",0.397333912390618
"FIN1010363",0.351702380952381
"FIN1010364",0.391221188075788
"FIN1010365",0.233517084066828
"FIN1010366",0.416448361141966
"FIN1010367",0.438114182785322
"FIN1010368",0.30554703060318
"FIN1010369",0.422352338125889
"FIN1010370",0.476687202953642
"FIN1010371",0.202883333333333
"FIN1010372",0.309890047065338
"FIN1010373",0.487190476190476
"FIN1010374",0.337137852408466
"FIN1010375",0.33189531876798
"FIN1010376",0.384282142857143
"FIN1010377",0.275
"FIN1010378",0.383045959639733
"FIN1010379",0.279843023255814
"FIN1010380",0.498192424654087
"FIN1010381",0.0694780952380951
"FIN1010382",0.0699999999999998
"FIN1010383",0.484117128174443
"FIN1010384",0.291866260064851
"FIN1010385",0.403470478404466
"FIN1010386",0.381444444444444
"FIN1010387",0.422893482696993
"FIN1010388",0.332477450980392
"FIN1010389",0.37231410979268
"FIN1010390",0.0430624999999999
"FIN1010391",0.0675176656676656
"FIN1010392",0.0346666666666665
"FIN1010393",0.218433196073921
"FIN1010394",0.432423172364591
"FIN1010395",0.394739146239444
"FIN1010396",0.355833333333333
"FIN1010397",0.440793604753188
"FIN1010398",0.272925735930736
"FIN1010399",0.255183333333333
"FIN1010400",0.242403402220933
"FIN1010401",0.248155303030303
"FIN1010402",0.259291666666667
"FIN1010403",0.321258662587842
"FIN1010404",0.316875
"FIN1010405",0.478161002810986
"FIN1010406",0.469458116883117
